Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Is_ETF
2005-08-17,22.899999618530273,24.8799991607666,22.8799991607666,24.860000610351562,22.696544647216797,4016300,ACCO,Acco Brands Corporation Common Stock,N
2005-08-18,24.299999237060547,26.549999237060547,24.25,26.329999923706055,24.038616180419922,2172500,ACCO,Acco Brands Corporation Common Stock,N
2005-08-19,25.899999618530273,26.889999389648438,25.899999618530273,26.75,24.42206573486328,1122600,ACCO,Acco Brands Corporation Common Stock,N
2005-08-22,26.299999237060547,27.049999237060547,26.09000015258789,27.049999237060547,24.695959091186523,932800,ACCO,Acco Brands Corporation Common Stock,N
2005-08-23,26.899999618530273,27.0,25.540000915527344,25.950000762939453,23.691686630249023,1037700,ACCO,Acco Brands Corporation Common Stock,N
2005-08-24,24.799999237060547,25.399999618530273,24.639999389648438,24.639999389648438,22.495689392089844,1372900,ACCO,Acco Brands Corporation Common Stock,N
2005-08-25,23.899999618530273,24.229999542236328,23.799999237060547,23.799999237060547,21.728788375854492,1869300,ACCO,Acco Brands Corporation Common Stock,N
2005-08-26,23.600000381469727,24.100000381469727,23.510000228881836,24.049999237060547,21.957033157348633,1050500,ACCO,Acco Brands Corporation Common Stock,N
2005-08-29,24.0,26.700000762939453,24.0,26.700000762939453,24.37641716003418,853000,ACCO,Acco Brands Corporation Common Stock,N
2005-08-30,25.799999237060547,26.190000534057617,25.530000686645508,26.0,23.737335205078125,794900,ACCO,Acco Brands Corporation Common Stock,N
2005-08-31,25.770000457763672,26.25,25.649999618530273,26.100000381469727,23.82863426208496,1145600,ACCO,Acco Brands Corporation Common Stock,N
2005-09-01,25.8799991607666,27.0,25.8799991607666,26.8799991607666,24.540754318237305,514300,ACCO,Acco Brands Corporation Common Stock,N
2005-09-02,26.0,26.809999465942383,26.0,26.75,24.42206573486328,610200,ACCO,Acco Brands Corporation Common Stock,N
2005-09-06,26.299999237060547,26.790000915527344,25.399999618530273,25.75,23.50909423828125,475300,ACCO,Acco Brands Corporation Common Stock,N
2005-09-07,25.600000381469727,25.81999969482422,25.280000686645508,25.420000076293945,23.207809448242188,320900,ACCO,Acco Brands Corporation Common Stock,N
2005-09-08,25.420000076293945,25.649999618530273,25.139999389648438,25.399999618530273,23.189550399780273,606200,ACCO,Acco Brands Corporation Common Stock,N
2005-09-09,25.3700008392334,26.100000381469727,25.3700008392334,26.06999969482422,23.801244735717773,514800,ACCO,Acco Brands Corporation Common Stock,N
2005-09-12,26.200000762939453,26.950000762939453,26.200000762939453,26.950000762939453,24.604658126831055,405500,ACCO,Acco Brands Corporation Common Stock,N
2005-09-13,26.700000762939453,27.75,26.6299991607666,27.25,24.87855339050293,944200,ACCO,Acco Brands Corporation Common Stock,N
2005-09-14,26.899999618530273,27.93000030517578,26.899999618530273,27.75,25.335039138793945,583400,ACCO,Acco Brands Corporation Common Stock,N
2005-09-15,27.5,28.079999923706055,27.309999465942383,27.90999984741211,25.481117248535156,343300,ACCO,Acco Brands Corporation Common Stock,N
2005-09-16,27.889999389648438,28.399999618530273,27.799999237060547,28.079999923706055,25.636322021484375,397900,ACCO,Acco Brands Corporation Common Stock,N
2005-09-19,28.18000030517578,28.290000915527344,27.600000381469727,28.139999389648438,25.69110107421875,356500,ACCO,Acco Brands Corporation Common Stock,N
2005-09-20,28.139999389648438,28.139999389648438,27.540000915527344,27.6200008392334,25.216352462768555,474600,ACCO,Acco Brands Corporation Common Stock,N
2005-09-21,27.56999969482422,28.0,27.43000030517578,27.729999542236328,25.31678009033203,366000,ACCO,Acco Brands Corporation Common Stock,N
2005-09-22,27.530000686645508,28.079999923706055,27.5,27.549999237060547,25.15244483947754,445800,ACCO,Acco Brands Corporation Common Stock,N
2005-09-23,27.450000762939453,28.25,27.399999618530273,27.760000228881836,25.34417152404785,371700,ACCO,Acco Brands Corporation Common Stock,N
2005-09-26,27.760000228881836,28.399999618530273,27.760000228881836,27.899999618530273,25.471986770629883,302500,ACCO,Acco Brands Corporation Common Stock,N
2005-09-27,27.969999313354492,28.520000457763672,27.75,27.860000610351562,25.435466766357422,429000,ACCO,Acco Brands Corporation Common Stock,N
2005-09-28,27.719999313354492,27.979999542236328,27.600000381469727,27.850000381469727,25.42633628845215,588200,ACCO,Acco Brands Corporation Common Stock,N
2005-09-29,27.799999237060547,28.049999237060547,27.559999465942383,27.950000762939453,25.517635345458984,408200,ACCO,Acco Brands Corporation Common Stock,N
2005-09-30,27.799999237060547,28.510000228881836,27.799999237060547,28.219999313354492,25.764137268066406,269500,ACCO,Acco Brands Corporation Common Stock,N
2005-10-03,28.3799991607666,28.579999923706055,28.020000457763672,28.18000030517578,25.727622985839844,708800,ACCO,Acco Brands Corporation Common Stock,N
2005-10-04,27.850000381469727,27.969999313354492,27.3799991607666,27.709999084472656,25.29851722717285,341000,ACCO,Acco Brands Corporation Common Stock,N
2005-10-05,27.600000381469727,27.959999084472656,27.56999969482422,27.600000381469727,25.19809341430664,171800,ACCO,Acco Brands Corporation Common Stock,N
2005-10-06,27.600000381469727,27.889999389648438,27.59000015258789,27.600000381469727,25.19809341430664,190800,ACCO,Acco Brands Corporation Common Stock,N
2005-10-07,27.56999969482422,27.68000030517578,27.149999618530273,27.510000228881836,25.115924835205078,151500,ACCO,Acco Brands Corporation Common Stock,N
2005-10-10,27.600000381469727,27.600000381469727,27.010000228881836,27.049999237060547,24.695959091186523,169700,ACCO,Acco Brands Corporation Common Stock,N
2005-10-11,27.0,27.200000762939453,26.700000762939453,26.809999465942383,24.476844787597656,200100,ACCO,Acco Brands Corporation Common Stock,N
